tweet_text	target
as jammu and kashmir reels under floods, hurriyat leaders nowhere to be seen http://t.co/jnejj9iirm via @dna	other_useful_info
rt @ndtv: i assure people that the problem is not of j&amp;k alone, it's a national tragedy: pm modi on #kashmirfloods. highlights http://t.co/â€¦	sympathy_prayers
rt @indiatoday: 15 numbers that highlight the tragic jammu and kashmir floods | india today http://t.co/1yqgygbnvy http://t.co/cpsll3wrg6	other_useful_info
twitter connects india to needs of flood-hit kashmir | ndtv gadgets http://t.co/0oc3uf2tpm via @ndtvgadgets	donations_volunteering
rt @kaleemaltafi: #mqm @mqmpunjab kkf relief activities for the flood victims in sialkot - http://t.co/hdaqptk7wh via @dailymotionusa  @264â€¦	donations_volunteering
what tangible effect on ground has modi's declaration of floods in kashmir as 'national disaster' had? few more boats? aid? #kashmirfloods	other_useful_info
rt @dna: german embassy to hold concert in support of jammu and kashmir flood victims http://t.co/tcvurvya4h http://t.co/kedaskuclv	donations_volunteering
india and pakistan leaders lower cudgels as floods ravage kashmir http://t.co/gcxo1ynqig vÃ­a @reuters	other_useful_info
rt @ddnewslive: more than 1,84,000 people rescued so far by armed forces &amp; ndrf from different parts of flood-ravaged jammu and kashmir: goâ€¦	affected_individuals
more deaths, homes lost in india and pakistan as floods persist: sun, 2014-09-07 14:39 srinagar, india: landsl... http://t.co/dfsbewjst0	affected_individuals
pakistan evacuates thousands as floods hit plains http://t.co/intgcewmrp bing pakistan news	affected_individuals
as floods crisis spreads, pm #modi offers assistance to #pakistan http://t.co/zevjyinjbd #india	donations_volunteering
rt @ndtv: j&amp;k floods: pm modi asks for faster rescue ops as lakhs wait for help http://t.co/ful4ap4eaw #kashmirfloods	donations_volunteering
india, pakistan monsoon death toll rises: flash floods and landslides triggered by days of heavy monsoon rains... http://t.co/rznckdy24x	affected_individuals
stranded etv reporter saves 300 lives in jammu and kashmir floods http://t.co/ihltr3ffwk	affected_individuals
#hungary at least 17 dead as flood rescue boat capsizes in pakistan: at least 17 dead as flood rescue ... http://t.co/p8ycgopxlq #poland	affected_individuals
human error causes kashmir floods? - tv9: human error causes kashmir floods? â–» download tv9 android app: http:... http://t.co/mkneentaik	other_useful_info
latest : kashmir flood victims run from pillar to post to get relief material - daily news &amp; analy... http://t.co/zuwyjvxcxr #indiannews	donations_volunteering
#kashmir_flood   help line no. 011-23093566, 011-23093563, 011-23093054,011-23092763 #jammu #floods	donations_volunteering
@indiatoday all is fine in kashmir. everyone rescued, only 1 million people trapped  in srinagar city by floods.	affected_individuals
(#on_swager_1) ap photos: thousands flee flood in india, pakistan: ap photos: thousands flee fl... http://t.co/kqknrm8yer (#on_swager_1)	affected_individuals
rt @nadeemqasim_: important : - how to purify and use flood water if nothing is available. #kashmirfloods rt. http://t.co/qxivxjpn4i	other_useful_info
rt @fifpakistan: #fif #flood #relief report #update. #flood2014 @fifpakistan http://t.co/9zsqlnuqtx	other_useful_info
is there anyone can stop ik and tuq destroying our beloved pakistan. shame on ik and tuq since antion is suffering from severe flood damages	other_useful_info
rt @sarkar_swati: with a notebook mt @deshgujarat: pm taking aerial view of the flood affected areas in jammu &amp; kashmir http://t.co/aiuytqzâ€¦	other_useful_info
rt @ajenglish: infographic: in #kashmir, worst floods in over 100 years have killed at least 550 people and affected millions more | http:/â€¦	affected_individuals
rt @themcbang: #prayforpakistan the flood has left thousands of people homeless and many without food and clean water	affected_individuals
landslides add to misery of kashmir's worst floods in decades: srinagar india (reuters) - rescuers raced to he... http://t.co/qdrvz747qx	infrastructure_utilities
rt @mariammumtaz: imran khan to visit flood affected areas of jhang and chiniot #punjabfloods #pakistan	other_useful_info
rt @airnewsalerts: #pakistan pm nawaz sharif thanks pm @narendramodi for offering help in flood relief efforts in pok. #kashmirfloods http:â€¦	donations_volunteering
as flood water recedes in srinagar, more bodies found: over ten days after jammu and kashmir witnessed its wor... http://t.co/r0uxtsrd2h	affected_individuals
rt @tahir_usman786: #drqadri:the people of #pakistan who have been affected by the floods need our help. #fakedemocracymustend  #pakistan hâ€¦	donations_volunteering
rt @shireenmazari1: with floods ravaging pakistan,it is unforgiveable 4 nawaz 2 demand an extra $400,000 for his us trip. &amp; 2 do what?read â€¦	donations_volunteering
#wyoming toll from pakistan, india floods rises over 230: i24news                         publishedse... http://t.co/yhcprzmyyj #detroit	other_useful_info
rt @roflgandhi_: pakistanis are complaining that huge water inflow from indian side caused floods there. bhai ab hum kya itne paani ki shikâ€¦	other_useful_info
video: pakistan floods still rising http://t.co/qyqzxeyzwr	other_useful_info
us pledges usd 250,000 for jammu and kashmir flood-affected: the us yesterday extended "deepest sympathies" to... http://t.co/mxsx1hoqjn	donations_volunteering
rescuers evacuate thousands in indian kashmir as floods recede http://t.co/5obwwb8qts	affected_individuals
80% of network restored in flood-hit kashmir: telcos: aircel, the biggest telecom operator in the state ... http://t.co/ysiwmmb5dr #news	infrastructure_utilities
rt @mqmpunjab: once again #kkf showing its outstanding work.   *social relief activities for the victims of flood* #pakistanfloods http://tâ€¦	donations_volunteering
@ramindersays              i m so sad due to flood in kashmir hope our heaven will be ok very soon	sympathy_prayers
rt @japantimes: pakistani militants allege india is deliberately opening its upstream dams as a â€˜water bombâ€™ creating floods http://t.co/r2â€¦	other_useful_info
iran, japan offers help pakistan to tackle flood #jobs #news #career #jobsila #iran http://t.co/jlxpmb6aqo	sympathy_prayers
j&amp;k floods have clearly exposed india's lack of preparedness in handling large natural disasters. when are we going to learn?#kashmirfloods	other_useful_info
rt @maanimrankhan: lets play ur part to help those affected by floods buy a naya pakistan shirt profits go towrds ikf for flood victims httâ€¦	donations_volunteering
video: kashmir valley 'submerged after floods': faizal muhammad ali reports from srinagar which has been devas... http://t.co/y58ry0gtlm	infrastructure_utilities
if kashmir youths had built a dam with stones instd of throwing it on @adgpi they might have saved themselves from the flood #kashmirfloods	other_useful_info
rt @dna: floods unleash more misery in jammu and kashmir; death toll mounts to 150, narendra modi announces rs 1000 crore aid http://t.co/wâ€¦	affected_individuals
rt @drkumarvishwas: aap mlas have decided to collectively donate rs 5.5 crore towards kashmir flood relief fund #kashmirfloods http://t.co/â€¦	donations_volunteering
#portugal toll from pakistan, india floods rises over 230: i24news                         publishedse... http://t.co/53ty1xu2sz #serbia	affected_individuals
kashmir floods: air force scales back rescue ops over stone-throwing by residents: the indian air force has re... http://t.co/ce6q4tpqkd	other_useful_info
death toll climbs in #india, #pakistan #floods #kashmirfloods #pakistanfloods  http://t.co/z8cnortwto http://t.co/afz4dylbhy	affected_individuals
kashmir floods: pm narendra modi holds emergency meeting: with more than five lakh people still stranded in fl... http://t.co/sc8mj6sqmr	affected_individuals
rt @firstpostin: pakistani kashmiris want india border opened for flood relief http://t.co/5ejvquk02v	donations_volunteering
@mmujeebm kindly rt-- google person finder https://t.co/vczam68u4d kashmir rescue form https://t.co/x9kzdsjsnw	donations_volunteering
rt @dillidurast: indian army rescues pakistani golf team from flood-hit srinagar: reports http://t.co/uguz6ako1g	affected_individuals
rt @pakarmychief: pls donate generously to #pakarmy 's relief fund for #pakistan flood affectes - pls rt http://t.co/ilehxbxyxd	donations_volunteering
centre's help to flood-hit jammu and kashmir impressed congress leaders: manohar parrikar http://t.co/tkdrhs0lhb	other_useful_info
embrace of social media aids flood victims in kashmir: social media companies, government agencies and still-c... http://t.co/lbpviesvkc	donations_volunteering
pakistani military expands rescue and relief operations in areas hit by floods in country's punjab province - @ap http://t.co/q2przczhj8	donations_volunteering
in pictures: kashmir floods coverage tip of ice berg, people ask for drinking water http://t.co/diylqs8o2c via @tkwmag @un @undp @usaid @hrw	donations_volunteering
rt @swatkat24: dirtbags on the internet need to stfu about flood-affected kashmiris 'accepting help' from the indian army.	donations_volunteering
50 army medical teams deployed in jammu and kashmir to assist sick and injured flood victims	donations_volunteering
important must must know : a description of typical house flood damages and cleanup requirements: #kashmirfloods https://t.co/qiuwwngyqx	other_useful_info
rt @ndtv: j&amp;k floods: air force scales back rescue operations due to stone pelting incidents in different areas #kashmirfloods	donations_volunteering
#post - google launches crisis map for flood-affected jammu and kashmir: #map - google has launched an... http://t.co/8hjpzetgv1 - #blog	other_useful_info
rt @takhaan: according to #pti hatemongers, #mqm is collecting 'bhatta' from punjab's flood effectees. http://t.co/ptmqvq1beo	affected_individuals
rt @aamirwani: thousands stranded in srinagar, 160 dead in worst floods in 60 years #kashmirfloods http://t.co/hwyxozxxio http://t.co/jjdniâ€¦	affected_individuals
rt @ddnewsbreaking: iaf helicopters in action in srinagar during flood relief operations in j&amp;k #kashmirfloods http://t.co/b7tfpxmmms	other_useful_info
#floods #ukfloods - in pictures: deadly kashmir floods - bbc news: bbc newsin pictures: deadly kashmir floodsb... http://t.co/jkrcmopm4i	other_useful_info
rt @federation: punjab province remains one of #pakistan's worst hit areas by the recent floods in south asia: http://t.co/mfz4ujujrt http:â€¦	other_useful_info
in jammu, safeguarding the border while braving the flood: five days of incessant rain in jammu and kashmir fo... http://t.co/niu4paekgy	other_useful_info
pm nawaz visits flood-hit areas in azad kashmir  .	other_useful_info
natural sikular comment rt @headlinestoday: ghulam nabi azad says it is natural for flood-affected people to get angry  #kashmirfloods #modi	sympathy_prayers
new post: "floods kill hundreds in india, pakistan" http://t.co/yfos9hd6q7	affected_individuals
rt @isupportpti: nawaz promising azad kashmir bullet train. #jhoota - doing his marketing campaign even after flood. #gonawazgo	other_useful_info
#hawaii at least 17 dead as flood rescue boat capsizes in pakistan: at least 17 dead as flood rescue bo... http://t.co/aigdieackh #idaho	affected_individuals
@saboovikas @tan_tripathi thanklessly taking help in floods  and calling kashmr occupied territory.pakoccupiedkashmir shud be vacated by pak	donations_volunteering
corporate sector extends support to flood-affected people of jammu and kashmir  http://t.co/z7jeiuhbyh via @narendramodi	donations_volunteering
disease threatens as kashmir flood waters turn fetid http://t.co/v6xktoohcr	other_useful_info
rt @khalidkhan787: pics of flood hit srinagar, and jammu, in indian held kashmir #indiafloods http://t.co/wbzg51sukj	other_useful_info
